#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC,Explicit
64,"Omaha","Counting Crows",81,11B,54,2024-02-02,03:39,61,"","August And Everything After",1993-09-14,53,18,0,52,0,10,-9,A Major,4,2Uwjr7EnHRXMgmL9SmX1Gj,USIR10000286,no
65,"Angels Of The Silences","Counting Crows",158,12B,99,2024-02-02,03:37,49,"","Recovering The Satellites",1996-10-15,30,7,0,15,10,30,-4,E Major,4,2XzcSjF8bYX0D3fg4A0Kwg,USGF19697508,no
66,"Wildflowers & Wine","Marcus King",157,8B,43,2024-02-02,04:48,64,"modern blues, blues rock","El Dorado",2020-01-17,45,65,0,33,0,10,-9,C Major,3,1l8TpQdbsiQvMB9SuPsaiv,USC4R1906989,no
67,"The Well","Marcus King",121,11B,57,2024-02-02,02:57,61,"modern blues, blues rock","El Dorado",2020-01-17,58,0,0,48,0,10,-8,A Major,4,4wszHgvhXYlN2Io813hLQ1,USC4R1906988,no
68,"F*ck My Life Up Again","Marcus King",163,8A,56,2024-02-02,04:18,0,"modern blues, blues rock","F*ck My Life Up Again",2024-01-19,43,29,0,55,0,10,-5,A Minor,4,4L9VTwdne2g1k8aBsgT9Zv,USUG12400433,yes
69,"Hard Working Man","Marcus King",128,4A,72,2024-02-02,03:37,55,"modern blues, blues rock","Young Blood",2022-08-26,50,3,0,71,10,60,-5,F Minor,4,3uQFmhiS49mXaEw2DZbZRr,USUG12202412,no
70,"One Day She’s Here","Marcus King",95,10A,79,2024-02-02,03:47,55,"modern blues, blues rock","El Dorado",2020-01-17,54,14,0,62,0,10,-7,B Minor,4,0TFx6jL7Cp7HU1zQpdXUjI,USC4R1906990,no
71,"Burnin' Love (from the motion picture Lilo & Stitch)","Wynonna",149,4B,89,2024-02-02,03:12,56,"","What The World Needs Now Is Love",2003-08-05,64,6,0,86,0,0,-4,G#/A♭ Major,4,6WLhSTndp8gFqVn4uWwnRk,USCRB0606816,no
72,"No One Else On Earth","Wynonna",99,8B,86,2024-02-02,04:15,60,"","Collection",1997-04-08,78,19,0,96,0,20,-7,C Major,4,52PGtJuGEFNVOnRdLac1Av,USCRB0405962,no
73,"Tell Me Why","Wynonna",142,5B,80,2024-02-02,03:50,57,"","Tell Me Why",1993-05-11,62,1,0,81,0,0,-7,D#/E♭ Major,4,3Vfj2JGXayXgc0c9J4gJ8m,USCRB0405968,no
74,"No One Else On Earth","Wynonna",97,8B,74,2024-02-02,04:00,57,"","Wynonna",1992-03-31,79,43,0,85,0,0,-9,C Major,4,6Ek2xNsKHwkuYBqvzj20rl,USCRB0406003,no
75,"The Night We Met","Lord Huron",87,10B,37,2024-02-02,03:28,7,"","Strange Trails",2015-04-07,55,97,27,10,0,60,-10,D Major,3,0QZ5yyl6B6utIWkxeBDxQN,US53Q1200103,no
76,"The Night We Met (feat. Phoebe Bridgers)","Lord Huron,Phoebe Bridgers",174,11B,36,2024-02-02,03:29,0,"","The Night We Met (feat. Phoebe Bridgers)",2018-12-14,42,97,17,12,0,60,-11,A Major,3,5JVlz4JCy3cv8pZB12sKJL,US53Q1800080,no
77,"Meet Me in the Woods","Lord Huron",80,11A,93,2024-02-02,04:22,2,"","Strange Trails",2015-04-07,54,39,46,59,0,0,-7,F#/G♭ Minor,1,1bqrRn1pJWowNLA5N9L6uW,US53Q1200097,yes
78,"Ends of the Earth","Lord Huron",121,12B,58,2024-02-02,04:44,0,"","Lonesome Dreams (Bonus Track Version)",2012-10-09,55,27,4,41,0,20,-9,E Major,4,1KQsrNv2vEW7AXKTrFz0Ah,US53Q1200031,no
79,"I Lied (with August Ponthier)","Lord Huron,August Ponthier",104,7B,27,2024-02-02,03:54,70,"","Long Lost",2021-05-21,44,91,26,14,0,10,-11,F Major,3,7xQg5QTx8eiQnsxEnfynPh,USUG12100499,no
80,"Guitars, Cadillacs","Dwight Yoakam",172,11B,92,2024-02-02,03:05,69,"classic country, country, honky tonk, outlaw country","Guitars, Cadillacs, Etc., Etc.",1984-00-00,58,26,18,86,0,10,-4,A Major,3,0LATteOxdYq4vXTNZ97r77,USRE19900493,no
81,"Fast as You","Dwight Yoakam",126,12B,80,2024-02-02,04:45,69,"classic country, country, honky tonk, outlaw country","This Time",1993-03-12,63,0,9,84,0,40,-8,E Major,4,6FevJcaJvt5EvsHnuJHBnb,USRE19900326,no
82,"Honky Tonk Man","Dwight Yoakam",144,12B,84,2024-02-02,02:47,63,"classic country, country, honky tonk, outlaw country","Guitars, Cadillacs, Etc., Etc.",1984-00-00,67,12,0,75,0,10,-5,E Major,4,60Vbhlv3GUL8fNt3LLZ1nH,USRE19900489,no
83,"Streets of Bakersfield","Dwight Yoakam",107,11B,70,2024-02-02,02:48,59,"classic country, country, honky tonk, outlaw country","Buenas Noches From a Lonely Room",1988-00-00,74,4,0,82,0,0,-12,A Major,4,5B7f2auRhwkl5OjC2bQ58f,USRE10901506,no
84,"A Thousand Miles from Nowhere","Dwight Yoakam",117,8B,83,2024-02-02,04:28,68,"classic country, country, honky tonk, outlaw country","This Time",1993-03-12,60,1,16,71,0,30,-6,C Major,4,2rjeRpzY5eKn2zZMwAfuod,USRE19900324,no
85,"Ex's & Oh's","Elle King",140,9B,92,2024-02-02,03:22,77,"","Love Stuff",2015-02-13,61,2,0,45,0,0,-3,G Major,4,70eDxAyAraNTiD6lx2ZEnH,USRC11401950,no
86,"Drunk (And I Don't Wanna Go Home)","Elle King,Miranda Lambert",120,7B,88,2024-02-02,04:04,65,"country","Come Get Your Wife",2023-01-27,61,1,0,63,0,10,-5,F Major,4,0Lpehb4R7VcfpxRpol1s91,USRC12100003,no
87,"America's Sweetheart","Elle King",128,3B,93,2024-02-02,04:05,62,"","Love Stuff",2015-02-13,53,2,0,40,0,30,-4,C♯/D♭ Major,4,2NcstvY8H9PVQ0DMNGHckh,USRC11402897,no
88,"Jersey Giant","Elle King",176,6B,79,2024-02-02,04:26,48,"","Come Get Your Wife",2023-01-27,43,10,0,61,0,10,-5,A#/B♭ Major,4,1uyn98g61g1Z3TlbhJGVqI,USRC12204102,no
89,"Ghost","Josiah and the Bonnevilles",78,4B,36,2024-02-02,02:26,1,"","2022",2022-12-14,61,73,0,51,0,10,-9,G#/A♭ Major,4,1IUEz40wavYETWJgak8iI3,TCAGG2211362,no
90,"Blood Moon","Josiah and the Bonnevilles",133,4B,40,2024-02-02,02:48,0,"","2022",2022-12-14,65,64,0,44,0,0,-10,G#/A♭ Major,4,37J6sYIBny0g0YJi88FPnc,TCAGE2209806,no
91,"Jersey Giant","Josiah and the Bonnevilles",96,11B,50,2024-02-02,03:18,0,"","Country Covers",2023-01-27,48,52,0,38,0,10,-5,A Major,4,0Mq6UjfEgvHkNDv6DPow94,TLREW2232901,no
92,"Basic Channels","Josiah and the Bonnevilles",143,2B,38,2024-02-02,01:54,0,"","Endurance",2023-10-25,61,40,0,26,0,10,-5,F#/G♭ Major,4,0HcQX9cfAun76iq2khADaw,QZVEM2329053,no
93,"Chronically Cautious","Josiah and the Bonnevilles",138,11B,40,2024-02-02,02:12,0,"","Chronically Cautious",2023-06-28,68,68,0,63,0,10,-6,A Major,4,6ZrmGXr5UhSw2ymL9Bhky7,SGB502246341,no
94,"One Last Song","Josiah and the Bonnevilles",111,4B,28,2024-02-02,03:06,0,"","One Last Song",2024-01-17,53,93,0,41,0,10,-10,G#/A♭ Major,4,3xm16wDOaTxZbzTq0gG7IU,QZVEM2386946,no
95,"Ain't No Use in Tryin'","Trampled by Turtles",111,8B,80,2024-02-02,03:14,56,"bluegrass, newgrass, americana, folk, alt country","Songs from a Ghost Town",2004-10-05,60,35,0,90,0,10,-6,C Major,4,7rYGZmhNJhsmVLjPidM1q8,USHM20576339,no
96,"Codeine","Trampled by Turtles",137,6A,80,2024-02-02,03:09,58,"bluegrass, newgrass, americana, folk, alt country","Blue Sky and the Devil",2005-04-20,49,10,6,66,0,20,-9,G Minor,4,7z6pDIQFv510mRKfyEjHR1,USHM20646722,no
97,"Whiskey","Trampled by Turtles",129,5A,49,2024-02-02,04:25,61,"bluegrass, newgrass, americana, folk, alt country","Songs from a Ghost Town",2004-10-05,60,18,1,35,0,10,-8,C Minor,4,5WsxLkPL1QRKRfCed6qTTn,USHM20576341,no
98,"Wait so Long","Trampled by Turtles",190,8A,92,2024-02-02,03:26,60,"bluegrass, newgrass, americana, folk, alt country","Palomino",2010-04-13,26,51,0,32,30,10,-6,A Minor,4,1I7JVzjG70FM9NrgSY5von,USX6D1000001,no
99,"Wildflowers","Trampled by Turtles",105,7B,44,2024-02-02,02:48,52,"bluegrass, newgrass, americana, folk, alt country","Wildflowers",2018-07-13,50,33,0,65,0,20,-9,F Major,4,1VJ4tttfxHq0Eu5x2nTCvx,USX6D1800013,no
100,"Using Again","Benjamin Tod",106,9B,11,2024-02-16,02:43,0,"americana, alt country, bluegrass, outlaw country","I Will Rise",2017-12-15,62,59,0,41,0,10,-11,G Major,4,6TQzLEc2mFHyZ4eYXu50ma,USL4Q1744509,no
101,"Long Gone","Benjamin Tod",90,1B,25,2024-02-16,03:21,0,"americana, alt country, bluegrass, outlaw country","A Heart of Gold Is Hard to Find",2019-11-22,62,88,0,32,0,10,-8,B Major,4,5DLZNdFMmcvdW6mH6Bjug5,QZFH41900013,no
102,"Wyoming","Benjamin Tod",122,12B,27,2024-02-16,05:16,0,"americana, alt country, bluegrass, outlaw country","Songs I Swore I'd Never Sing",2022-09-23,52,88,0,23,0,10,-11,E Major,4,1qiA7HUfwfftP8BUCKS8Um,QZFH42200009,no
103,"Sorry for the Things","Benjamin Tod",134,1B,22,2024-02-16,03:46,0,"americana, alt country, bluegrass, outlaw country","A Heart of Gold Is Hard to Find",2019-11-22,59,88,0,43,0,20,-8,B Major,4,4INuZskTQeFkHLWcYVjaqG,QZFH41900011,no
104,"A Heart of Gold Is Hard to Find","Benjamin Tod",100,9A,44,2024-02-16,02:20,0,"americana, alt country, bluegrass, outlaw country","A Heart of Gold Is Hard to Find",2019-11-22,74,86,0,49,0,0,-6,E Minor,4,5E6pYKegSu23icZLcIRCok,QZFH41900020,no
