#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC,Explicit
22,"Oh Brother","Melt",80,6B,56,2025-10-21,04:02,27,"indie soul, pop soul","Oh Brother",2018-04-05,61,71,0,47,0,20,-8,A#/B♭ Major,4,2aXurPOiavXIPMgcGKzFct,QM4DW1822367,no
23,"Flying Horses","DISPATCH",112,9A,74,2025-10-21,05:23,50,"jam band","Silent Steeples",1996-08-19,47,5,0,64,0,0,-6,E Minor,4,5bO5xc5BHe1aTsaqyRZLNU,US4QB0400019,no
24,"Yellow Jacket","DISPATCH",78,12B,58,2025-10-21,03:28,30,"jam band","Yellow Jacket",2025-06-06,58,13,0,53,0,30,-6,E Major,4,1j2ICzxPQkUzBJfvPuNJan,QM4TW2511137,no
25,"Johnny Whoops","DISPATCH",131,9B,74,2025-10-21,04:08,24,"jam band","Yellow Jacket",2025-06-06,47,63,0,73,0,10,-7,G Major,4,3kS8RxuDiOlQSP2LGHbHGT,QM6P42536223,no
26,"Stoned Enough To Gather In The Night","DISPATCH",90,9A,50,2025-10-21,03:20,17,"jam band","Break Our Fall",2021-05-28,68,35,0,44,0,20,-7,E Minor,4,4zB6Wz7Aq6VPfVzKdpdCzF,GBWWP2106925,no
27,"All This Time","DISPATCH,The White Buffalo",76,2A,43,2025-10-21,04:52,26,"jam band, southern gothic","Break Our Fall",2021-05-28,28,74,0,51,0,10,-10,D#/E♭ Minor,4,3WIymsnzYtmqZqNPrfzha4,GBKPL2024866,no
28,"Easy to Love","Couch",95,8B,58,2025-10-21,03:06,55,"pop soul, jazz pop, funk pop, retro pop","Easy to Love",2019-11-27,60,17,0,57,0,10,-4,C Major,4,0vmjpO0CGinHyDIkUCEnMA,QZHNA1926184,no
29,"Stand Up","Couch",87,6A,85,2025-10-21,02:28,42,"pop soul, jazz pop, funk pop, retro pop","COUCH",2021-02-26,71,26,0,91,0,20,-5,G Minor,4,40r7TyqiXGLIeewSt9VSvV,QZFZ42123219,no
30,"Chasing Cars","Bermuda Search Party",121,2B,74,2025-10-21,05:09,19,"","Melancholy Flowers",2022-06-10,73,2,0,94,0,20,-7,F#/G♭ Major,4,74N6w7YUZdq57A86YoZSXH,USCGJ2291342,no
31,"Hungersite","Goose",137,6B,67,2026-03-24,07:06,56,"jam band","Dripfield",2022-06-24,42,24,11,14,0,10,-8,A#/B♭ Major,4,5FKKjiUjOXu9Kinlkc1VzA,QMEU32115431,no
